Date,NZ TOTAL(MW),NZ TOTAL(MVAR)
24/11/2020 9:05,5269.01,441.28
24/11/2020 9:10,5259.91,428.55
24/11/2020 9:15,5248.02,429.79
24/11/2020 9:20,5241.36,427.49
24/11/2020 9:25,5218.24,424.33
24/11/2020 9:30,5173.52,423.1
24/11/2020 9:35,5167.81,431.86
24/11/2020 9:40,5155.3,416.88
24/11/2020 9:45,5141.09,423.19
24/11/2020 9:50,5123.29,416.55
24/11/2020 9:55,5120.82,422.39
24/11/2020 10:00,5107.39,409.49
24/11/2020 10:05,5103.73,411.22
24/11/2020 10:10,5109.23,404.83
24/11/2020 10:15,5086.61,402.11
24/11/2020 10:20,5075.5,403.76
24/11/2020 10:25,5075.12,404.14
24/11/2020 10:30,5064.89,412.38
24/11/2020 10:35,5068.4,416.97
24/11/2020 10:40,5057.81,420.69
24/11/2020 10:45,5058.74,417.53
24/11/2020 10:50,5035.91,419.87
24/11/2020 10:55,5018.89,418.62
24/11/2020 11:00,5016.85,413.51
24/11/2020 11:05,5012.11,408.61
24/11/2020 11:10,5009.75,408.24
24/11/2020 11:15,5006.33,404.98
24/11/2020 11:20,5001.38,401.98
24/11/2020 11:25,4991.43,403.88
24/11/2020 11:30,4993.64,393.79
24/11/2020 11:35,5018.19,390.1
24/11/2020 11:40,5023.15,402.37
24/11/2020 11:45,5025.12,398.66
24/11/2020 11:50,5038.01,404.3
24/11/2020 11:55,5034.72,396.6
24/11/2020 12:00,5024.26,382.81
24/11/2020 12:05,5027.98,376.19
24/11/2020 12:10,5030.91,376.43
24/11/2020 12:15,5021.21,382.64
24/11/2020 12:20,5006.35,371.11
24/11/2020 12:25,4992.79,369.24
24/11/2020 12:30,4979,360.97
24/11/2020 12:35,4985.52,358.3
24/11/2020 12:40,4993.11,370.66
24/11/2020 12:45,4982.16,370.85
24/11/2020 12:50,4980.39,376.59
24/11/2020 12:55,4985,363.6
24/11/2020 13:00,4975.06,368.49
24/11/2020 13:05,4811.58,333.05
24/11/2020 13:10,4949.13,386.22
24/11/2020 13:15,4973.48,378.27
24/11/2020 13:20,4970.24,377.94
24/11/2020 13:25,4948.8,386.07
24/11/2020 13:30,4952.84,385.54
24/11/2020 13:35,4952.21,388.47
24/11/2020 13:40,4955.06,389.59
24/11/2020 13:45,4948.25,394.99
24/11/2020 13:50,4949.83,404.41
24/11/2020 13:55,4950.78,401.08
24/11/2020 14:00,4948.51,404.1
24/11/2020 14:05,4946.12,399.6
24/11/2020 14:10,4961.47,412.51
24/11/2020 14:15,4956.87,407.77
24/11/2020 14:20,4946.97,411.61
24/11/2020 14:25,4944.85,407.5
24/11/2020 14:30,4951.75,409.43
24/11/2020 14:35,4962,419.47
24/11/2020 14:40,4968.38,420.89
24/11/2020 14:45,4970.54,421.07
24/11/2020 14:50,4979.33,424.99
24/11/2020 14:55,4972.03,422.59
24/11/2020 15:00,4983.54,437.12
24/11/2020 15:05,4999.33,431.18
24/11/2020 15:10,5011.44,433.13
24/11/2020 15:15,5023.28,437.63
24/11/2020 15:20,5044.48,448.19
24/11/2020 15:25,5059.4,449.71
24/11/2020 15:30,5087.6,454.09
24/11/2020 15:35,5091.76,458.04
24/11/2020 15:40,5116.6,461.32
24/11/2020 15:45,5124.55,462.01
24/11/2020 15:50,5133.28,464.85
24/11/2020 15:55,5140.1,454.94
24/11/2020 16:00,5143.78,450.67
24/11/2020 16:05,5167.64,459.04
24/11/2020 16:10,5181.31,453.98
24/11/2020 16:15,5185.94,448.29
24/11/2020 16:20,5188.11,443.12
24/11/2020 16:25,5197.97,439.98
24/11/2020 16:30,5200.89,427.03
24/11/2020 16:35,5218.9,417.55
24/11/2020 16:40,5232.65,421.61
24/11/2020 16:45,5234.61,428.63
24/11/2020 16:50,5260.78,425.38
24/11/2020 16:55,5264.9,417.54
24/11/2020 17:00,5269.48,404.43
24/11/2020 17:05,5276.71,389.41
24/11/2020 17:10,5283,375.27
24/11/2020 17:15,5299.97,372.09
24/11/2020 17:20,5318.49,364.85
24/11/2020 17:25,5344.96,359.47
24/11/2020 17:30,5365.85,352.61
24/11/2020 17:35,5372.59,338.51
24/11/2020 17:40,5393.15,321.84
24/11/2020 17:45,5396.66,312.7
24/11/2020 17:50,5422.92,321.63
24/11/2020 17:55,5421.08,310.98
24/11/2020 18:00,5419.53,299.43
24/11/2020 18:05,5413.7,295.4
24/11/2020 18:10,5410.41,294.27
24/11/2020 18:15,5426.35,279.16
24/11/2020 18:20,5433.11,292
24/11/2020 18:25,5439.66,285.01
24/11/2020 18:30,5427.39,271.72
24/11/2020 18:35,5419.21,265.85
24/11/2020 18:40,5414.06,256.41
24/11/2020 18:45,5402.06,255.18
24/11/2020 18:50,5385.23,252.13
24/11/2020 18:55,5379.18,248.71
24/11/2020 19:00,5346.05,236.1
24/11/2020 19:05,5336.08,235.45
24/11/2020 19:10,5309.94,224.97
24/11/2020 19:15,5292.22,213.46
24/11/2020 19:20,5278.4,208.35
24/11/2020 19:25,5251.58,194.12
24/11/2020 19:30,5244.39,193.52
24/11/2020 19:35,5234.09,191.8
24/11/2020 19:40,5237.07,189.29
24/11/2020 19:45,5196.53,190.4
24/11/2020 19:50,5206.27,169.74
24/11/2020 19:55,5209.69,179.17
24/11/2020 20:00,5203.23,173.65
24/11/2020 20:05,5191.4,174.21
24/11/2020 20:10,5168.03,159.26
24/11/2020 20:15,5163.2,173.43
24/11/2020 20:20,5175.79,160.91
24/11/2020 20:25,5163.79,155.11
24/11/2020 20:30,5145.92,151.36
24/11/2020 20:35,5135.34,149.89
24/11/2020 20:40,5123.48,146.54
24/11/2020 20:45,5105.23,128.65
24/11/2020 20:50,5104.2,134.44
24/11/2020 20:55,5077.54,135.44
24/11/2020 21:00,5066.46,129.27
24/11/2020 21:05,5051.44,122.37
24/11/2020 21:10,5042.42,118.22
24/11/2020 21:15,5020.91,123.22
24/11/2020 21:20,4977.87,94.36
24/11/2020 21:25,4938.1,98.81
24/11/2020 21:30,4899.5,83.72
24/11/2020 21:35,4869.43,75.67
24/11/2020 21:40,4852.98,89.29
24/11/2020 21:45,4822.34,70.04
24/11/2020 21:50,4774.48,60.8
24/11/2020 21:55,4727.52,54.43
24/11/2020 22:00,4685.05,49.07
24/11/2020 22:05,4640.04,50.06
24/11/2020 22:10,4591.61,37.2
24/11/2020 22:15,4555.33,34.76
24/11/2020 22:20,4518.16,26.93
24/11/2020 22:25,4473.9,21.65
24/11/2020 22:30,4433.8,29.53
24/11/2020 22:35,4374.55,10.36
24/11/2020 22:40,4348.98,5.96
24/11/2020 22:45,4306.22,-2.56
24/11/2020 22:50,4263.78,-3.81
24/11/2020 22:55,4231.11,8.05
24/11/2020 23:00,4198.75,-2.12
24/11/2020 23:05,4227.19,-6.07
24/11/2020 23:10,4185.89,-10.78
24/11/2020 23:15,4168.24,-2.77
24/11/2020 23:20,4147.4,-4.9
24/11/2020 23:25,4111.73,-0.76
24/11/2020 23:30,4075.19,-10.74
24/11/2020 23:35,4048.75,-20.98
24/11/2020 23:40,4031.47,-21.23
24/11/2020 23:45,3998.86,-21.31
24/11/2020 23:50,3967.69,-15.24
24/11/2020 23:55,3938.09,-28.44
25/11/2020 0:00,3910.42,-29.57
25/11/2020 0:05,3906.97,-19.79
25/11/2020 0:10,3872.64,-25.16
25/11/2020 0:15,3860.11,-41.9
25/11/2020 0:20,3831.74,-39.24
25/11/2020 0:25,3800.06,-28.91
25/11/2020 0:30,3796.96,-37.29
25/11/2020 0:35,3775.92,-49.43
25/11/2020 0:40,3758.35,-52.84
25/11/2020 0:45,3737.14,-53.88
25/11/2020 0:50,3736.69,-44.86
25/11/2020 0:55,3712.48,-61.48
25/11/2020 1:00,3686.72,-58.47
25/11/2020 1:05,3685.94,-64.38
25/11/2020 1:10,3670.16,-64.91
25/11/2020 1:15,3657.4,-70.97
25/11/2020 1:20,3647.5,-66.17
25/11/2020 1:25,3634.48,-68.06
25/11/2020 1:30,3629.67,-81.07
25/11/2020 1:35,3607.23,-72.4
25/11/2020 1:40,3608.51,-79.68
25/11/2020 1:45,3592.76,-76.78
25/11/2020 1:50,3580.9,-72.03
25/11/2020 1:55,3571.93,-84.35
25/11/2020 2:00,3561.19,-93.03
25/11/2020 2:05,3566.09,-74.6
25/11/2020 2:10,3561.08,-80.8
25/11/2020 2:15,3554.97,-77.77
25/11/2020 2:20,3544.17,-78.74
25/11/2020 2:25,3538.78,-82.66
25/11/2020 2:30,3531.92,-88.64
25/11/2020 2:35,3532.83,-89.71
25/11/2020 2:40,3532.89,-86.53
25/11/2020 2:45,3519.65,-90.31
25/11/2020 2:50,3521.87,-90.25
25/11/2020 2:55,3525.07,-88.72
25/11/2020 3:00,3504.58,-101.25
25/11/2020 3:05,3516.26,-96.15
25/11/2020 3:10,3515.51,-93.02
25/11/2020 3:15,3505.88,-89.53
25/11/2020 3:20,3509.94,-90.79
25/11/2020 3:25,3505.81,-90.34
25/11/2020 3:30,3507.2,-83.32
25/11/2020 3:35,3504.83,-88.15
25/11/2020 3:40,3497.44,-87.37
25/11/2020 3:45,3499.05,-86.83
25/11/2020 3:50,3504.44,-88.14
25/11/2020 3:55,3505.47,-91.59
25/11/2020 4:00,3506.38,-83.67
25/11/2020 4:05,3524.44,-85.34
25/11/2020 4:10,3532.1,-86.05
25/11/2020 4:15,3537.68,-78.07
25/11/2020 4:20,3543.31,-68.37
25/11/2020 4:25,3564.61,-64.9
25/11/2020 4:30,3582.89,-54.72
25/11/2020 4:35,3584.4,-65.64
25/11/2020 4:40,3605.37,-65.22
25/11/2020 4:45,3627.74,-53.34
25/11/2020 4:50,3641.96,-49.35
25/11/2020 4:55,3661.4,-43.84
25/11/2020 5:00,3693.53,-50.15
25/11/2020 5:05,3748.95,-26.17
25/11/2020 5:10,3786.16,-9.27
25/11/2020 5:15,3829.31,8.07
25/11/2020 5:20,3852.97,14.86
25/11/2020 5:25,3884.48,18.86
25/11/2020 5:30,3926.47,25.09
25/11/2020 5:35,3980.84,58.6
25/11/2020 5:40,4014.94,75.98
25/11/2020 5:45,4051.54,92.46
25/11/2020 5:50,4099.45,100.43
25/11/2020 5:55,4141.06,103.91
25/11/2020 6:00,4184.95,119.39
25/11/2020 6:05,4297.4,153.33
25/11/2020 6:10,4380.96,185.62
25/11/2020 6:15,4442.1,193.01
25/11/2020 6:20,4516.08,205.1
25/11/2020 6:25,4577,234.68
25/11/2020 6:30,4634.98,249.51
25/11/2020 6:35,4710.33,277.48
25/11/2020 6:40,4775.83,287.77
25/11/2020 6:45,4831.24,289.34
25/11/2020 6:50,4894.24,303.98
25/11/2020 6:55,4939.39,327.61
25/11/2020 7:00,4985.54,336.35
25/11/2020 7:05,5058.99,354.03
25/11/2020 7:10,5117.38,367.9
25/11/2020 7:15,5189.2,382.74
25/11/2020 7:20,5250,404.27
25/11/2020 7:25,5285.13,417.85
25/11/2020 7:30,5335.98,436.53
25/11/2020 7:35,5345.65,457.63
25/11/2020 7:40,5368.81,456.9
25/11/2020 7:45,5390.61,475.71
25/11/2020 7:50,5409.35,479.59
25/11/2020 7:55,5472.35,488.29
25/11/2020 8:00,5498.78,490.05
25/11/2020 8:05,5503.09,486.47
25/11/2020 8:10,5505.21,489.68
25/11/2020 8:15,5498.93,497.27
25/11/2020 8:20,5480.05,503.09
25/11/2020 8:25,5483.22,501.29
25/11/2020 8:30,5476.39,514.54
25/11/2020 8:35,5458.05,505.48
25/11/2020 8:40,5444.4,506.14
25/11/2020 8:45,5428.44,507.83
25/11/2020 8:50,5419.62,510.59
25/11/2020 8:55,5416.37,502.33
25/11/2020 9:00,5399.26,504.61
25/11/2020 9:05,5409.23,501.46
25/11/2020 9:10,5410.56,492.83
25/11/2020 9:15,5411.36,504.32
25/11/2020 9:20,5398.1,501.46
25/11/2020 9:25,5388.58,500.11
25/11/2020 9:30,5362.29,485.27
25/11/2020 9:35,5352.44,503.75
25/11/2020 9:40,5331.07,499.87
25/11/2020 9:45,5332.46,504.02
25/11/2020 9:50,5331.72,495.79
25/11/2020 9:55,5318.17,498.34
25/11/2020 10:00,5316.74,496.55
25/11/2020 10:05,5326.73,497.11
25/11/2020 10:10,5302.84,489.75
25/11/2020 10:15,5293.19,496.95
25/11/2020 10:20,5281.33,486.75
25/11/2020 10:25,5272.41,484.83
25/11/2020 10:30,5258.46,491.63
25/11/2020 10:35,5283.22,500.07
25/11/2020 10:40,5266.64,514.36
25/11/2020 10:45,5265.42,503.49
25/11/2020 10:50,5257.53,507.7
25/11/2020 10:55,5257.26,518.17
25/11/2020 11:00,5245.85,505.42
25/11/2020 11:05,5251.92,508.12
25/11/2020 11:10,5248.68,508.06
25/11/2020 11:15,5246.71,501.89
25/11/2020 11:20,5242.83,505.97
25/11/2020 11:25,5252.42,496.61
25/11/2020 11:30,5232.29,502.59
25/11/2020 11:35,5233.95,496.68
25/11/2020 11:40,5233.95,501.23
25/11/2020 11:45,5226.51,495.39
25/11/2020 11:50,5235.59,503.42
25/11/2020 11:55,5240.53,503.6
25/11/2020 12:00,5231.77,493.18
25/11/2020 12:05,5237.76,480.42
25/11/2020 12:10,5246.07,482.21
25/11/2020 12:15,5225.52,473.48
25/11/2020 12:20,5214.31,472.79
25/11/2020 12:25,5183.27,470.48
25/11/2020 12:30,5168.3,475.16
25/11/2020 12:35,5183.19,477.86
25/11/2020 12:40,5194.61,495.12
25/11/2020 12:45,5174.77,481.85
25/11/2020 12:50,5169.93,484.98
25/11/2020 12:55,5169.21,495.8
25/11/2020 13:00,5152.68,485.82
25/11/2020 13:05,5174.54,487.07
25/11/2020 13:10,5149.14,476.92
25/11/2020 13:15,5149.1,479.51
25/11/2020 13:20,5144.99,472.99
25/11/2020 13:25,5134.12,473.21
25/11/2020 13:30,5116,468.42
25/11/2020 13:35,5108,468.77
25/11/2020 13:40,5113.07,471.46
25/11/2020 13:45,5101.79,477.52
25/11/2020 13:50,5120.05,481.4
25/11/2020 13:55,5112.23,485.11
25/11/2020 14:00,5115.86,487.81
25/11/2020 14:05,5103.63,481.7
25/11/2020 14:10,5108.49,490.71
25/11/2020 14:15,5110.3,501.32
25/11/2020 14:20,5113.13,503.69
25/11/2020 14:25,5101.16,503.43
25/11/2020 14:30,5097.92,510.78
25/11/2020 14:35,5101.78,521.43
25/11/2020 14:40,5102.31,522.18
25/11/2020 14:45,5098.02,511.87
25/11/2020 14:50,5103.23,507.85
25/11/2020 14:55,5097.76,535.42
25/11/2020 15:00,5115.28,530.79
25/11/2020 15:05,5116.03,532.48
25/11/2020 15:10,5127.49,536.23
25/11/2020 15:15,5129.69,537
25/11/2020 15:20,5151.63,543.82
25/11/2020 15:25,5164.54,555.39
25/11/2020 15:30,5178.15,556.85
25/11/2020 15:35,5192.61,559.91
25/11/2020 15:40,5211.08,566.3
25/11/2020 15:45,5230.85,566.64
25/11/2020 15:50,5225.93,556.37
25/11/2020 15:55,5230.64,556.08
25/11/2020 16:00,5256.94,566.79
25/11/2020 16:05,5267.43,554.08
25/11/2020 16:10,5272.58,556.28
25/11/2020 16:15,5278.79,554.94
25/11/2020 16:20,5279.96,555.22
25/11/2020 16:25,5289.02,552.82
25/11/2020 16:30,5287.58,540.36
25/11/2020 16:35,5293.13,527.9
25/11/2020 16:40,5299.57,532.95
25/11/2020 16:45,5309.25,522.82
25/11/2020 16:50,5312.3,516.58
25/11/2020 16:55,5329.05,512.63
25/11/2020 17:00,5332.69,501.57
25/11/2020 17:05,5329.69,493.51
25/11/2020 17:10,5324.62,474.54
25/11/2020 17:15,5323.45,471.67
25/11/2020 17:20,5297.54,462.47
25/11/2020 17:25,5336.09,443.37
25/11/2020 17:30,5357.69,442.01
25/11/2020 17:35,5355.87,427.83
25/11/2020 17:40,5368.74,419.31
25/11/2020 17:45,5364.84,419.47
25/11/2020 17:50,5360.2,407.29
25/11/2020 17:55,5351.03,391.71
25/11/2020 18:00,5327.19,381.59
25/11/2020 18:05,5315.31,369.19
25/11/2020 18:10,5306.95,363.2
25/11/2020 18:15,5297.88,356.84
25/11/2020 18:20,5308.26,347.36
25/11/2020 18:25,5300.32,330.48
25/11/2020 18:30,5288.27,325.81
25/11/2020 18:35,5260.51,312.9
25/11/2020 18:40,5262.23,314.33
25/11/2020 18:45,5239.73,312.02
25/11/2020 18:50,5226.83,299.21
25/11/2020 18:55,5211.36,295.03
25/11/2020 19:00,5189.49,289.48
25/11/2020 19:05,5182.12,278.97
25/11/2020 19:10,5153.22,270.18
25/11/2020 19:15,5130.9,252.54
25/11/2020 19:20,5110.17,259.6
25/11/2020 19:25,5109.31,247.47
25/11/2020 19:30,5075.2,247.78
25/11/2020 19:35,5075.01,241.41
25/11/2020 19:40,5037.48,237.69
25/11/2020 19:45,5065.91,244.17
25/11/2020 19:50,5051.47,237.19
25/11/2020 19:55,5035.87,222.19
25/11/2020 20:00,5019.47,216.56
25/11/2020 20:05,4998.74,213.04
25/11/2020 20:10,4996.87,211.31
25/11/2020 20:15,4990.29,201.53
25/11/2020 20:20,4977.34,182.9
25/11/2020 20:25,4977.75,185.22
25/11/2020 20:30,4980.12,179.75
25/11/2020 20:35,4995.49,180.45
25/11/2020 20:40,5011.36,184.59
25/11/2020 20:45,5011.78,171.69
25/11/2020 20:50,5017.6,172.46
25/11/2020 20:55,5002.99,170.32
25/11/2020 21:00,4984.69,158.77
25/11/2020 21:05,4982.83,168.24
25/11/2020 21:10,4955.33,151.34
25/11/2020 21:15,4943.98,136.8
25/11/2020 21:20,4911.46,135.05
25/11/2020 21:25,4893.61,128.76
25/11/2020 21:30,4867.94,131.5
25/11/2020 21:35,4839.21,126.99
25/11/2020 21:40,4813.21,123.6
25/11/2020 21:45,4790.28,122.47
25/11/2020 21:50,4756.57,109.31
25/11/2020 21:55,4734.23,113.68
25/11/2020 22:00,4679.86,96.69
25/11/2020 22:05,4637.71,73.95
25/11/2020 22:10,4599.09,60.97
25/11/2020 22:15,4555.91,64.24
25/11/2020 22:20,4536.78,61.03
25/11/2020 22:25,4514.96,54.54
25/11/2020 22:30,4482.74,46.64
25/11/2020 22:35,4446.01,35.64
25/11/2020 22:40,4403.23,51.87
25/11/2020 22:45,4372.85,50.69
25/11/2020 22:50,4330.55,54.43
25/11/2020 22:55,4303.2,50.08
25/11/2020 23:00,4262.13,45.64
25/11/2020 23:05,4287.61,39.88
25/11/2020 23:10,4266.65,36.18
25/11/2020 23:15,4233.01,21.64
25/11/2020 23:20,4208.28,26.51
25/11/2020 23:25,4176.45,18.86
25/11/2020 23:30,4140.1,10.84
25/11/2020 23:35,4104.91,-12.74
25/11/2020 23:40,4076.83,-4.89
25/11/2020 23:45,4055.07,-7.31
25/11/2020 23:50,4022.53,-6.83
25/11/2020 23:55,3999.6,-12.96
26/11/2020 0:00,3964.66,-13.65
26/11/2020 0:05,3935.5,-18.45
26/11/2020 0:10,3919.23,-20.63
26/11/2020 0:15,3899.49,-30.95
26/11/2020 0:20,3880.07,-33.16
26/11/2020 0:25,3848.78,-20
26/11/2020 0:30,3841.12,-31.29
26/11/2020 0:35,3836.39,-32.81
26/11/2020 0:40,3817.48,-38.67
26/11/2020 0:45,3799.11,-32.23
26/11/2020 0:50,3780.22,-44.47
26/11/2020 0:55,3755.82,-48.36
26/11/2020 1:00,3748.32,-36.32
26/11/2020 1:05,3729.14,-50.25
26/11/2020 1:10,3721.06,-51.65
26/11/2020 1:15,3712.26,-53.73
26/11/2020 1:20,3704.42,-54.04
26/11/2020 1:25,3689.45,-53.49
26/11/2020 1:30,3667.63,-67.52
26/11/2020 1:35,3661.79,-60.36
26/11/2020 1:40,3651.84,-61.91
26/11/2020 1:45,3643.03,-68.69
26/11/2020 1:50,3629.03,-70.81
26/11/2020 1:55,3609,-60.06
26/11/2020 2:00,3606.89,-70.23
26/11/2020 2:05,3596.77,-75.59
26/11/2020 2:10,3597.12,-76.18
26/11/2020 2:15,3583.91,-78.92
26/11/2020 2:20,3571.04,-78.79
26/11/2020 2:25,3568.71,-77.6
26/11/2020 2:30,3566.35,-82.67
26/11/2020 2:35,3551.87,-78.32
26/11/2020 2:40,3554.27,-75.15
26/11/2020 2:45,3539.45,-85.31
26/11/2020 2:50,3536.71,-81.2
26/11/2020 2:55,3536.79,-80.4
26/11/2020 3:00,3534.66,-86.33
26/11/2020 3:05,3525.86,-84.48
26/11/2020 3:10,3526.99,-88.42
26/11/2020 3:15,3512.3,-88.68
26/11/2020 3:20,3511.1,-84.69
26/11/2020 3:25,3516.05,-86.03
26/11/2020 3:30,3513,-91.32
26/11/2020 3:35,3514.9,-88.24
26/11/2020 3:40,3525.22,-76.68
26/11/2020 3:45,3531.05,-76.66
26/11/2020 3:50,3521.01,-76.94
26/11/2020 3:55,3521.07,-79.1
26/11/2020 4:00,3509.2,-79.35
26/11/2020 4:05,3533.92,-72.96
26/11/2020 4:10,3539.25,-73.61
26/11/2020 4:15,3549.16,-72.43
26/11/2020 4:20,3552.8,-69.24
26/11/2020 4:25,3564.08,-70.37
26/11/2020 4:30,3572.46,-66.46
26/11/2020 4:35,3589.47,-59.21
26/11/2020 4:40,3607.46,-54.84
26/11/2020 4:45,3628,-49.77
26/11/2020 4:50,3614.47,-32.97
26/11/2020 4:55,3621.46,-33.48
26/11/2020 5:00,3658.58,-23.57
26/11/2020 5:05,3711.74,-6.35
26/11/2020 5:10,3747.56,2.06
26/11/2020 5:15,3757.22,21.32
26/11/2020 5:20,3791.79,25.04
26/11/2020 5:25,3830.99,42.51
26/11/2020 5:30,3872.28,59.18
26/11/2020 5:35,3937.74,87.17
26/11/2020 5:40,3985.54,96.76
26/11/2020 5:45,4001.03,123.12
26/11/2020 5:50,4031.5,124.59
26/11/2020 5:55,4079.24,134.09
26/11/2020 6:00,4130.55,145.67
26/11/2020 6:05,4237.23,178.22
26/11/2020 6:10,4316.02,206.82
26/11/2020 6:15,4375.09,216.5
26/11/2020 6:20,4445.93,220.11
26/11/2020 6:25,4501.07,249.23
26/11/2020 6:30,4564.75,252.79
26/11/2020 6:35,4634.92,279.02
26/11/2020 6:40,4687.13,290.73
26/11/2020 6:45,4747.38,304
26/11/2020 6:50,4809.36,303.12
26/11/2020 6:55,4857.15,324.96
26/11/2020 7:00,4937.86,348.14
26/11/2020 7:05,5008.64,365.22
26/11/2020 7:10,5077.94,392.11
26/11/2020 7:15,5143.84,401.03
26/11/2020 7:20,5195.81,411.16
26/11/2020 7:25,5236.53,414.24
26/11/2020 7:30,5281.69,437.35
26/11/2020 7:35,5322.35,467.04
26/11/2020 7:40,5302.95,473.6
26/11/2020 7:45,5317.26,484.12
26/11/2020 7:50,5363.68,475.16
26/11/2020 7:55,5388.5,491.21
26/11/2020 8:00,5391.6,498.43
26/11/2020 8:05,5410.18,498.39
26/11/2020 8:10,5406.58,505.11
26/11/2020 8:15,5407.99,516.25
26/11/2020 8:20,5407.85,513.94
26/11/2020 8:25,5407.95,509.58
26/11/2020 8:30,5386.28,514.05
26/11/2020 8:35,5375.21,507.3
26/11/2020 8:40,5359.22,510.11
26/11/2020 8:45,5352.09,513.53
26/11/2020 8:50,5343.34,520.89
26/11/2020 8:55,5334.25,520.74
26/11/2020 9:00,5322.31,510.48
26/11/2020 9:05,5310.51,509.91
26/11/2020 9:10,5313.69,508.42
26/11/2020 9:15,5306.02,507.63
26/11/2020 9:20,5300.09,506.82
26/11/2020 9:25,5274.05,507.74
26/11/2020 9:30,5280.03,511.49
26/11/2020 9:35,5268.42,506.46
26/11/2020 9:40,5256.23,508.36
26/11/2020 9:45,5262.43,494.91
26/11/2020 9:50,5258.28,491.22
26/11/2020 9:55,5259.34,494.75
26/11/2020 10:00,5240.56,488.14
26/11/2020 10:05,5241.86,476.89
26/11/2020 10:10,5238.01,481.78
26/11/2020 10:15,5227.87,474.52
26/11/2020 10:20,5225.3,469.69
26/11/2020 10:25,5214.49,480.96
26/11/2020 10:30,5208.11,482.53
26/11/2020 10:35,5212.24,487.84
26/11/2020 10:40,5217.97,487.31
26/11/2020 10:45,5205.75,487.9
26/11/2020 10:50,5212.69,487.16
26/11/2020 10:55,5203.49,492.6
26/11/2020 11:00,5207.37,502.24
26/11/2020 11:05,5200.75,495.55
26/11/2020 11:10,5197.82,495.45
26/11/2020 11:15,5199.63,495.63
26/11/2020 11:20,5187.74,493.93
26/11/2020 11:25,5194.89,497.25
26/11/2020 11:30,5183.32,492.9
26/11/2020 11:35,5187.83,494.1
26/11/2020 11:40,5181.23,485.03
26/11/2020 11:45,5177.93,479.1
26/11/2020 11:50,5171.41,491.82
26/11/2020 11:55,5171.8,489.76
26/11/2020 12:00,5144.51,478.66
26/11/2020 12:05,5142.25,476.58
26/11/2020 12:10,5141.28,478.99
26/11/2020 12:15,5115.4,478.88
26/11/2020 12:20,5119.98,483.4
26/11/2020 12:25,5097.96,467.76
26/11/2020 12:30,5093.36,468.03
26/11/2020 12:35,5092.3,473.27
26/11/2020 12:40,5090.86,473.16
26/11/2020 12:45,5095.43,483.5
26/11/2020 12:50,5104.53,484.94
26/11/2020 12:55,5092.14,491.95
26/11/2020 13:00,5080.56,488.1
26/11/2020 13:05,5102.48,486.88
26/11/2020 13:10,5032.66,478.51
26/11/2020 13:15,4921.23,438.57
26/11/2020 13:20,5086.03,479.94
26/11/2020 13:25,5077.98,483.66
26/11/2020 13:30,5071.67,488.65
26/11/2020 13:35,5051.07,480.98
26/11/2020 13:40,5058.04,484.68
26/11/2020 13:45,5052.09,488.31
26/11/2020 13:50,5049.72,486.64
26/11/2020 13:55,5049.44,486.64
26/11/2020 14:00,5042.96,488.87
26/11/2020 14:05,5057.8,503.25
26/11/2020 14:10,5076.73,518.29
26/11/2020 14:15,5056.88,515.62
26/11/2020 14:20,5053.9,515.07
26/11/2020 14:25,5051.51,510.02
26/11/2020 14:30,5046.46,515.92
26/11/2020 14:35,5066.12,521.1
26/11/2020 14:40,5072.42,529.01
26/11/2020 14:45,5073.75,527.85
26/11/2020 14:50,5083.21,540.37
26/11/2020 14:55,5085.22,545.43
26/11/2020 15:00,5088.83,543.1
26/11/2020 15:05,5086.12,542.45
26/11/2020 15:10,5084.72,538.74
26/11/2020 15:15,5093.66,546.64
26/11/2020 15:20,5108.89,544.96
26/11/2020 15:25,5112.74,552.24
26/11/2020 15:30,5133.41,555.54
26/11/2020 15:35,5142.02,561.67
26/11/2020 15:40,5165.48,563.39
26/11/2020 15:45,5168.23,565.42
26/11/2020 15:50,5171.95,563.43
26/11/2020 15:55,5165.83,563.5
26/11/2020 16:00,5168.54,545.33
26/11/2020 16:05,5164.55,545.02
26/11/2020 16:10,5174.08,577.99
26/11/2020 16:15,5173.63,548.31
26/11/2020 16:20,5190.51,545.71
26/11/2020 16:25,5196.44,541.03
26/11/2020 16:30,5180.88,536.74
26/11/2020 16:35,5181.2,528.83
26/11/2020 16:40,5186.73,524.97
26/11/2020 16:45,5183.34,517.5
26/11/2020 16:50,5188.72,506.54
26/11/2020 16:55,5190.89,503.15
26/11/2020 17:00,5185.47,482.66
26/11/2020 17:05,5172.14,472.31
26/11/2020 17:10,5172.22,449.64
26/11/2020 17:15,5185.49,445.55
26/11/2020 17:20,5186.45,442.82
26/11/2020 17:25,5212.22,434.11
26/11/2020 17:30,5204.24,419.03
26/11/2020 17:35,5205.9,410.75
26/11/2020 17:40,5217.46,393.01
26/11/2020 17:45,5230.73,399.7
26/11/2020 17:50,5245.72,388.33
26/11/2020 17:55,5247.1,377.29
26/11/2020 18:00,5218.64,369.39
26/11/2020 18:05,5204.69,355.05
26/11/2020 18:10,5186.79,340.91
26/11/2020 18:15,5188.25,341.88
26/11/2020 18:20,5192.8,338.76
26/11/2020 18:25,5181.33,327.44
26/11/2020 18:30,5160.24,307.09
26/11/2020 18:35,5116.02,316.52
26/11/2020 18:40,5130.54,301.39
