Trading Period Start Date & Time,AK,BP,CH,HM,IN,NL,NR,PN,WC,WN,NZ
5/11/2018 0:00,677.6,271.3,415.8,266.5,828.8,236.4,192.3,195.3,128.2,201.7,"3,413.90"
6/11/2018 23:30,755.8,297,490.7,306.9,876,255.1,220.4,219.3,151.8,220.4,"3,793.30"
6/11/2018 23:00,797.8,309.7,501.1,332,887.7,273.6,230.3,229.5,161.7,242.3,"3,965.70"
6/11/2018 22:30,852.9,318.6,508.3,356.8,889.7,296.5,236.3,237.2,161.3,260.4,"4,118.10"
6/11/2018 22:00,911.7,335.5,526.2,396,909.5,322.5,251.6,253.4,172.9,286.1,"4,365.30"
6/11/2018 21:30,969,352.4,538.7,401.2,923,352.6,262.5,262.5,184.5,311.3,"4,557.70"
6/11/2018 21:00,"1,017.00",368.6,555.5,374.2,866.8,373.9,273.9,273.5,192.2,328.9,"4,624.50"
6/11/2018 20:30,"1,050.30",383,559.4,392.2,934.5,391.6,283.4,279.7,195.7,338.3,"4,808.00"
6/11/2018 20:00,"1,051.60",378.6,543.4,393.6,956.5,394.6,285.9,277.9,191.9,336.9,"4,811.00"
6/11/2018 19:30,"1,023.60",367.4,546.5,389.4,973.1,386.5,282.8,271,193.8,328.5,"4,762.60"
6/11/2018 19:00,"1,021.50",346,554.7,396.8,984.3,387.4,284.7,276.9,197.5,328.9,"4,778.70"
6/11/2018 18:30,"1,045.20",347,564.8,410.1,957.1,392.5,286.8,284.8,199.9,333.9,"4,822.00"
6/11/2018 18:00,"1,047.50",343.1,573.1,419,962.2,393,285.9,288.2,204.1,335.6,"4,851.80"
6/11/2018 17:30,"1,075.10",343.1,583.1,446.9,967.8,390.8,285,292.5,206.2,337.7,"4,928.10"
6/11/2018 17:00,"1,078.40",337.9,581.5,446.8,940.5,381.4,280.3,296.7,206.9,330.4,"4,880.90"
6/11/2018 16:30,"1,089.00",329.8,581.4,457.8,967.2,379.5,280.9,299.4,212.2,325,"4,922.20"
6/11/2018 16:00,"1,088.00",336.9,579.2,459.6,957.7,374.8,278.2,299.5,211.1,321.7,"4,906.70"
6/11/2018 15:30,"1,092.50",338.1,581.5,450,954.8,372.1,276,292.9,210.7,318.8,"4,887.50"
6/11/2018 15:00,"1,083.10",329.5,578.1,433.3,927.1,371,273.3,281.7,206.8,315.2,"4,799.00"
6/11/2018 14:30,"1,088.60",325.2,578.9,417.6,940.5,371.2,272.6,274.6,207.1,316.7,"4,793.00"
6/11/2018 14:00,"1,092.30",329.7,578,410,939.7,373,274.8,272.3,206.1,321.2,"4,797.30"
6/11/2018 13:30,"1,100.20",329.4,572.9,410.4,942.3,372.4,274.2,272.4,205.2,325.4,"4,804.80"
6/11/2018 13:00,"1,105.60",322.1,573.2,413.5,944.2,374,273.3,275.1,204.4,330.3,"4,815.60"
6/11/2018 12:30,"1,109.70",326.9,568.3,416.9,941.5,376.5,269.9,278.9,206.3,328.1,"4,823.00"
6/11/2018 12:00,"1,111.10",329.6,569.5,415,950,381.6,271.9,280,209.2,330.3,"4,848.20"
6/11/2018 11:30,"1,115.00",330,577.1,423.6,955.2,383.4,271.6,280.1,212.7,331.2,"4,879.90"
6/11/2018 11:00,"1,123.90",331.8,578.3,426.4,961.1,383.7,273.3,282,214.5,332.9,"4,907.80"
6/11/2018 10:30,"1,123.50",337.6,577.3,435.6,941.5,378.9,274,286.2,214.7,334.7,"4,903.80"
6/11/2018 10:00,"1,126.40",342.3,578.2,443.3,968.5,383.8,275.7,292.8,217.8,339.4,"4,968.30"
6/11/2018 9:30,"1,137.30",349.9,590.5,449.8,979.9,394.1,292.4,307.3,220.3,343.7,"5,065.20"
6/11/2018 9:00,"1,144.90",360.8,603.7,462.3,998,402.8,298.3,312,225.1,352.2,"5,160.00"
6/11/2018 8:30,"1,155.00",373.4,615.2,475.9,"1,013.80",411.5,301.3,320.1,233.5,360.2,"5,259.90"
6/11/2018 8:00,"1,159.40",376.3,630,488.9,"1,026.20",423.4,304.6,326.9,240.1,367.8,"5,343.50"
6/11/2018 7:30,"1,145.10",373.7,627.4,490.9,"1,022.30",423,302.9,330.2,237.3,361.6,"5,314.40"
6/11/2018 7:00,"1,094.30",364.3,604.7,472.6,999.6,398.9,293.9,320.7,224.2,335.9,"5,109.20"
6/11/2018 6:30,988.1,335,562.5,436.5,962.8,354.5,272.3,301.4,205.3,293.2,"4,711.70"
6/11/2018 6:00,882,306.7,507.6,391.7,922.2,310.8,249.6,275,188.1,251.7,"4,285.50"
6/11/2018 5:30,780.6,278.4,455,348.7,890.8,266.2,227.6,250.3,166.7,213.6,"3,877.70"
6/11/2018 5:00,712.1,260.3,419.5,310.4,869.4,241,211.7,224.4,153.2,193.2,"3,595.20"
6/11/2018 4:30,667.7,269.5,390,277.2,844.4,224.3,199.6,206.3,144.1,180.2,"3,403.30"
6/11/2018 4:00,651.2,280.2,376.2,263.3,826.8,218.1,195.8,198.1,138.7,177.4,"3,325.80"
6/11/2018 3:30,643.1,285.1,367.9,259.9,818.3,215.3,192.7,196.9,136.1,174.3,"3,289.50"
6/11/2018 3:00,647.3,277.7,368.6,259.2,815.9,215,192.8,196.2,135.5,173.1,"3,281.30"
6/11/2018 2:30,649.7,280.3,372.1,258.5,819.1,215.7,194.1,195,137,173.1,"3,294.70"
6/11/2018 2:00,654.6,284.2,382.9,263.3,823.5,217.3,195.7,197.5,138.1,176.5,"3,333.60"
6/11/2018 1:30,668.8,286.6,398.5,265.6,829.7,219.7,198.6,199.9,140.6,179,"3,387.00"
6/11/2018 1:00,686.9,282.7,418.8,271.9,836.3,224.1,201.4,200.9,140.7,184.1,"3,447.80"
6/11/2018 0:30,707.3,291.1,442.6,278,845,230.1,206,196.8,143.8,191.3,"3,532.00"
6/11/2018 0:00,734.1,300.5,457.3,290.2,859.1,241.1,210.7,207.8,152.8,201.9,"3,655.40"
7/11/2018 23:30,757.9,333.5,490.2,308.7,864.7,253.6,225.3,231.2,153.3,219.5,"3,837.80"
7/11/2018 23:00,804.3,348.9,500.2,329.7,877.1,273.2,235.8,239.6,160.6,241.5,"4,010.80"
7/11/2018 22:30,856.9,342.8,506.6,351.3,881.1,294.4,241.4,247,158.8,259.1,"4,139.40"
7/11/2018 22:00,909.7,346.9,522.3,382.5,901.6,316.4,254.6,262.3,169.7,284.3,"4,350.20"
7/11/2018 21:30,965.6,356.4,533.1,423.9,918.7,342,266.1,278.6,181.8,309.6,"4,575.90"
7/11/2018 21:00,"1,006.60",364.4,548.8,417.5,930.1,362.7,278,293.6,189.8,328.9,"4,720.40"
7/11/2018 20:30,"1,029.20",378.8,550.8,394.9,931.5,379.3,288.3,304.7,198,342.8,"4,798.40"
7/11/2018 20:00,"1,043.10",383,537.6,398.7,929.1,385.7,290.3,308.9,199,352.2,"4,827.70"
7/11/2018 19:30,"1,050.90",372.7,546.7,400.7,934.3,386.4,286.1,310,199.8,352.5,"4,839.90"
7/11/2018 19:00,"1,062.20",355.1,556.4,410.3,944,390.9,288.3,315,204.8,356.9,"4,883.80"
7/11/2018 18:30,"1,046.70",357.6,570.9,419.5,960,397.3,291.5,316.6,208.3,362.9,"4,931.30"
7/11/2018 18:00,"1,047.70",357.6,581.6,432.6,962.7,393.1,291.4,323.1,212.8,362.7,"4,965.20"
7/11/2018 17:30,"1,103.60",350.3,590.3,460.5,966.6,389.2,291,327.3,213,360.7,"5,052.70"
7/11/2018 17:00,"1,089.90",342.3,594,467,969.4,383,289.9,326.1,211,349.6,"5,022.00"
7/11/2018 16:30,"1,080.50",341.3,594.5,474.2,968.6,378.3,290,330.8,210.3,339.3,"5,007.70"
7/11/2018 16:00,"1,074.00",341.6,592.5,471.3,961,373.8,289.4,325.9,210.1,331.8,"4,971.20"
7/11/2018 15:30,"1,075.10",336.8,590.1,461.4,956.7,370.3,287.5,316.9,209.3,326.3,"4,930.50"
7/11/2018 15:00,"1,057.40",330.6,582.8,443.9,950.7,363.8,284.7,307.8,204.3,320.6,"4,846.60"
7/11/2018 14:30,"1,055.00",348.3,585,427,906.4,359.4,282.9,295.4,203,320.2,"4,782.70"
7/11/2018 14:00,"1,064.40",357.8,589,422.9,937.6,359.1,283.1,289.5,201.9,322.1,"4,827.40"
7/11/2018 13:30,"1,088.60",357.4,585.4,421,935.6,360.9,284.8,289.2,198.7,324.6,"4,846.20"
7/11/2018 13:00,"1,083.00",360.5,588.5,422.1,944,363.3,284.2,296.8,197.1,328.6,"4,868.10"
7/11/2018 12:30,"1,088.10",360.3,582.9,430.5,946.7,365.2,282.9,296.4,196.6,326.3,"4,876.00"
7/11/2018 12:00,"1,086.60",354.6,583.9,436.6,926.5,368.8,286.2,297.2,197.8,330.7,"4,868.90"
7/11/2018 11:30,"1,101.10",351.5,588.8,438,947.3,369.1,285.8,300.6,203.5,333.2,"4,918.90"
7/11/2018 11:00,"1,102.90",354.1,591.5,433.1,953.1,374,287,302.3,205.6,334.6,"4,938.10"
7/11/2018 10:30,"1,101.50",354,589.9,431.5,954.6,375.2,288.3,303.3,205.8,334.5,"4,938.70"
7/11/2018 10:00,"1,102.90",341.1,593.9,435.9,969.2,379.9,290.7,302.3,206.8,338.9,"4,961.60"
7/11/2018 9:30,"1,114.40",338.9,600.2,444.6,973.3,389.5,292.9,302.6,210.2,345.4,"5,012.00"
7/11/2018 9:00,"1,129.00",342.3,611.5,454.4,984.2,399,295.8,308.6,214.8,352.2,"5,091.70"
7/11/2018 8:30,"1,139.60",349.1,619.9,470.4,988.9,404.6,298.4,316.3,224,358.5,"5,169.80"
7/11/2018 8:00,"1,139.60",363.8,632.6,486.9,998.1,415.6,299.2,321.4,228.8,365.3,"5,251.30"
7/11/2018 7:30,"1,122.80",368.7,630.6,493.6,990.2,415,299.9,323.4,226.9,360.3,"5,231.40"
7/11/2018 7:00,"1,084.60",353.9,608.3,477.9,966,393.4,287.2,314.7,214.5,334.8,"5,035.20"
7/11/2018 6:30,976.7,329.1,567.3,438.6,933.6,351.2,270.2,293.4,193.2,291.1,"4,644.30"
7/11/2018 6:00,871.7,308.6,515.2,392.3,899.7,307.8,247.3,268.7,175.2,248.5,"4,234.90"
7/11/2018 5:30,774.7,305,463.6,347.5,866.4,264.3,226.4,245.3,156.1,211.6,"3,860.80"
7/11/2018 5:00,710.1,284.5,429.9,307.9,848.8,236.5,210.8,222.5,143.2,192.7,"3,586.80"
7/11/2018 4:30,669.8,272.5,401.1,275.4,837.6,223.2,200.1,208.1,132.1,180.5,"3,400.50"
7/11/2018 4:00,654.5,268.2,383.7,261.1,830.9,217.5,196.2,202.4,126.5,176.9,"3,317.90"
7/11/2018 3:30,644.4,268,377.1,255.3,810.5,213.7,194.1,199.2,123.9,174.1,"3,260.20"
7/11/2018 3:00,652.9,267.4,377.6,256.9,811.1,214,193.6,200.6,122.7,173,"3,269.90"
7/11/2018 2:30,652.3,267.9,381.3,256.1,810.3,215,192.6,200.9,124.1,173.2,"3,273.80"
7/11/2018 2:00,653.6,272.9,391.3,260.1,816.5,217.7,193.1,199.6,127.6,176,"3,308.40"
7/11/2018 1:30,658.9,270.8,407.1,267.2,825.2,220.3,198.5,200.2,131.1,179.9,"3,359.30"
7/11/2018 1:00,680.6,270.2,429.3,271,830.3,223.6,202,203.3,135.2,185,"3,430.40"
7/11/2018 0:30,707.4,284.6,452.7,276.1,845.9,230.1,206.1,207.1,139.5,191.8,"3,541.30"
7/11/2018 0:00,724.7,292.6,466.6,286.6,862.7,240.1,211.7,213.6,146,203.4,"3,648.00"
8/11/2018 23:30,741.4,307.1,460.5,305.1,845.9,257.7,224.7,207.5,145.7,224.6,"3,720.20"
8/11/2018 23:00,793.4,319.6,471,324.9,887.9,276.9,236.3,218.5,153.1,246.5,"3,928.20"
8/11/2018 22:30,847.9,330.7,476.7,345.1,891.9,297.1,243.8,224,151.9,265,"4,074.20"
8/11/2018 22:00,909.3,344.3,491.9,372.3,914.6,321.6,258.2,236.2,163.4,290.9,"4,302.60"
8/11/2018 21:30,969.4,358.2,507.3,409.4,942,349.4,270.5,270.2,174.5,316.4,"4,567.30"
8/11/2018 21:00,"1,003.50",372.4,527.9,429.7,962.6,371,283,272.6,182.7,337.8,"4,743.10"
8/11/2018 20:30,"1,043.70",389.6,541.1,398.6,969.7,389.1,291.8,283.9,189,353.5,"4,849.80"
8/11/2018 20:00,"1,059.00",390.8,541.1,412,975,396.5,294.6,293.5,189.4,366.1,"4,917.90"
8/11/2018 19:30,"1,094.10",390.6,538.3,415.2,983.4,398.5,295.6,290.7,191,376,"4,973.40"
8/11/2018 19:00,"1,103.30",391,542,419.9,990.6,403.1,300.9,291.3,196.2,385.3,"5,023.60"
8/11/2018 18:30,"1,114.50",395.8,555.6,434.6,999.8,408.5,303.2,302.5,200.4,397.2,"5,111.90"
8/11/2018 18:00,"1,104.40",392.2,566,452.9,"1,001.70",406.2,303,307.9,209.8,400.9,"5,145.10"
8/11/2018 17:30,"1,121.80",381.1,577.8,472.6,"1,000.50",400.2,305.8,313.6,212.6,397.5,"5,183.50"
8/11/2018 17:00,"1,118.10",376.9,575.4,474.5,965.3,391.1,307.4,316,210.3,381,"5,116.00"
8/11/2018 16:30,"1,120.80",372.5,569.3,481.9,990.5,383.9,310.5,314.7,211.2,363.5,"5,119.00"
8/11/2018 16:00,"1,112.40",373.1,567.7,479.9,982.1,375.2,309.3,311.5,212.3,349.9,"5,073.20"
8/11/2018 15:30,"1,109.80",375.6,568.2,468.6,982.3,373,305.3,307.4,210.8,341.7,"5,042.80"
8/11/2018 15:00,"1,076.70",372.4,566.1,451.1,977.6,366.2,303.3,297.8,207.9,336.6,"4,955.60"
8/11/2018 14:30,"1,065.60",366.2,565.6,432.2,968.8,366.3,303.7,289.4,207.7,337.3,"4,902.90"
8/11/2018 14:00,"1,070.80",365.5,570.2,428.4,964.9,368.8,303.4,288,208.4,340.7,"4,909.20"
8/11/2018 13:30,"1,080.50",366.5,569.9,428.9,958.5,368.7,299.8,294.6,207.3,344,"4,918.70"
8/11/2018 13:00,"1,084.50",369.3,579.5,434,962.5,367.8,301.7,301.9,205.7,351.1,"4,958.00"
8/11/2018 12:30,"1,087.60",362.4,581,438,967.1,369.2,303.2,304.8,206.7,348.9,"4,968.90"
8/11/2018 12:00,"1,081.80",363.1,579.8,441,973.4,373.1,306.6,307.5,210,351.3,"4,987.70"
8/11/2018 11:30,"1,090.30",371.2,589.4,447.5,972.6,373.5,303.8,308.2,213.7,352.4,"5,022.70"
8/11/2018 11:00,"1,090.40",365.5,592.9,451.7,977.8,375.9,303.8,310.8,215.7,352.9,"5,037.60"
8/11/2018 10:30,"1,089.30",363.9,585.6,452.4,975.2,382.2,304.8,313.3,217.6,352.6,"5,036.80"
8/11/2018 10:00,"1,091.80",367.8,582.5,455.9,980.7,385.7,305.8,314.5,219.1,355.1,"5,058.90"
8/11/2018 9:30,"1,106.60",375.9,587.4,468,987.9,392.2,307,317.4,219.1,360.1,"5,121.70"
8/11/2018 9:00,"1,134.20",379.6,596,477.4,996.7,398.7,306.7,320.2,223.4,364.3,"5,197.30"
8/11/2018 8:30,"1,141.10",389.4,611,485.2,"1,003.60",402.7,308.7,324.4,228.8,369.8,"5,264.70"
8/11/2018 8:00,"1,149.30",400.3,622.4,500.4,"1,008.30",412.2,307.8,331.3,231.5,373,"5,336.40"
8/11/2018 7:30,"1,106.20",400.1,614.6,502.9,991.6,409.1,305,331.1,226,362.4,"5,249.10"
8/11/2018 7:00,"1,060.30",389,583.6,478.6,960.7,386.5,290.9,317.7,212.2,335.3,"5,014.80"
8/11/2018 6:30,952.6,368.7,539.2,436.2,926.1,342.7,268.9,290.4,193.9,290.4,"4,609.20"
8/11/2018 6:00,857.6,340.2,489.1,395.8,895.2,301.7,249.1,268.1,173.6,248,"4,218.40"
8/11/2018 5:30,767.5,340.8,442.7,351.8,866.3,259.8,227.7,241,154.5,209.8,"3,861.90"
8/11/2018 5:00,704.9,324.6,412.9,309.4,839.7,235.3,213.6,217.6,144.4,190.9,"3,593.20"
8/11/2018 4:30,666.4,314.4,387.3,277.2,818.3,220.2,201.8,202.8,134.3,179.2,"3,401.90"
8/11/2018 4:00,651.4,311.2,371.8,268.1,804.8,214.9,198.5,196.9,129.2,175.9,"3,322.70"
8/11/2018 3:30,647.1,306.7,364.6,264.9,797,211.9,196,196.9,127.8,172.7,"3,285.70"
8/11/2018 3:00,638.6,303,367.3,265,796.1,211.6,195.7,196.8,126,172.5,"3,272.70"
8/11/2018 2:30,637.5,307.9,373.1,264.9,802.2,213.4,197.9,199.8,126.1,173.6,"3,296.40"
8/11/2018 2:00,649,308.9,383.4,265.9,811.8,216.6,199.5,201.1,128.4,175.4,"3,340.10"
8/11/2018 1:30,662.9,311.4,397.5,269.9,817,220.3,203.8,202.5,131.4,179.3,"3,396.00"
8/11/2018 1:00,676.2,315.5,421.1,275.1,826.2,225,207.7,206.1,135.8,185,"3,473.80"
8/11/2018 0:30,692.2,324.6,446.5,282.6,837.8,231.4,211.3,210.5,139.3,193.2,"3,569.50"
8/11/2018 0:00,719.9,329.7,462.2,291.1,850.5,239.7,217.4,216.9,146.1,204.3,"3,677.90"
9/11/2018 23:30,757.2,340.9,529.2,297.1,887,259.2,228.8,214,143.9,247.5,"3,904.60"
9/11/2018 23:00,794.5,347,544.8,315.6,905.6,276.7,238.5,222.6,152,270.1,"4,067.30"
9/11/2018 22:30,832.6,351.2,557.1,331.2,902.3,294.1,244.5,231.4,152.1,287.1,"4,183.70"
9/11/2018 22:00,879.9,368.3,577.3,349.9,922.6,312.9,255.9,244.2,162.1,310.4,"4,383.40"
9/11/2018 21:30,911.2,376.1,597,371.9,940.2,333.7,265.7,253.2,171.9,331.3,"4,552.30"
9/11/2018 21:00,956.9,360.6,621.5,393.6,951.5,350.3,276,265.5,179,347.8,"4,702.70"
9/11/2018 20:30,990.4,372,634.3,407.7,952.1,364.7,284.2,275.6,182.4,358.8,"4,822.30"
9/11/2018 20:00,"1,016.50",379.5,635,410.3,946.3,372.3,286.9,275.8,179.8,361.4,"4,863.80"
9/11/2018 19:30,"1,024.00",378.7,641,417,948.1,374.6,288.2,276.3,180,362.3,"4,890.00"
9/11/2018 19:00,"1,033.80",378.7,652.5,428.6,957.6,378.6,289.4,293.2,184.6,367.5,"4,964.50"
9/11/2018 18:30,"1,050.10",384,667.8,437.7,963,380.9,291,300.1,190,373.1,"5,037.70"
9/11/2018 18:00,"1,026.20",386.1,675.1,443.6,967.2,376.3,288,307.6,193.6,372.9,"5,036.60"
9/11/2018 17:30,"1,066.70",385.2,681.1,450.8,974,377,288.4,315.2,198.1,377.3,"5,113.70"
9/11/2018 17:00,"1,060.90",384,674.7,457.7,975.3,375.1,281.7,316.2,197.9,374.5,"5,098.10"
9/11/2018 16:30,"1,069.00",388.2,669.6,463.1,976.2,373.7,281.9,321.4,199.8,373.4,"5,116.40"
9/11/2018 16:00,"1,072.90",380.5,662.5,459.5,944.6,371.9,281.1,327.3,200.6,366.4,"5,067.30"
9/11/2018 15:30,"1,082.50",374.7,663.4,453.2,973.1,369.5,281,325,200.5,357.6,"5,080.40"
9/11/2018 15:00,"1,075.90",377.4,661.6,439.2,973.4,364.9,280.1,315.9,198.8,348.3,"5,035.40"
9/11/2018 14:30,"1,086.00",375.2,669.4,421.1,974.1,363.3,278,307.2,201.9,348.1,"5,024.30"
9/11/2018 14:00,"1,098.20",371.2,669.1,411.9,970.8,365.7,280.3,302.6,199.9,354,"5,023.50"
9/11/2018 13:30,"1,104.70",373.7,665.3,414.3,969.9,367.7,288.8,302.3,200.4,357.8,"5,045.00"
9/11/2018 13:00,"1,114.50",379.9,665.8,421.8,974.3,371.6,291.6,303.5,209.6,361.3,"5,094.00"
9/11/2018 12:30,"1,118.40",376.9,655.6,426,977.6,374.9,293.5,305.4,210.3,357.3,"5,095.70"
9/11/2018 12:00,"1,119.10",374.9,647.9,432.7,988.8,379.3,296.3,307.5,210.9,358.6,"5,115.80"
9/11/2018 11:30,"1,124.60",382.4,643.5,438,994.2,381.3,295.5,313.1,212.4,359.3,"5,144.20"
9/11/2018 11:00,"1,113.50",384.6,634.9,442.1,999.2,383.2,298.7,314.6,214,360,"5,144.80"
9/11/2018 10:30,"1,081.70",383.3,628.3,449.6,997.6,381.4,299.4,316.2,217.1,359.9,"5,114.50"
9/11/2018 10:00,"1,088.50",398.6,629.6,457.1,"1,012.20",390,304,317,220.5,362.4,"5,179.90"
9/11/2018 9:30,"1,098.60",402.9,631.7,460.2,"1,017.30",393,306.1,315.7,221.6,363.1,"5,210.30"
9/11/2018 9:00,"1,114.90",407.2,640.6,470.2,"1,030.30",399.8,308,317.6,226.2,366.7,"5,281.60"
9/11/2018 8:30,"1,125.00",412.8,643.8,484.1,"1,040.00",404,308,324.2,228.8,370.6,"5,341.30"
9/11/2018 8:00,"1,118.00",422.4,648.6,497.9,"1,043.50",411.3,307.9,330.4,229.3,373.8,"5,383.30"
9/11/2018 7:30,"1,102.50",419,633.7,498.7,"1,032.50",406.3,303.9,329.4,222.1,362,"5,310.20"
9/11/2018 7:00,"1,047.80",398.6,593.5,476.4,"1,000.30",381.5,291,315.5,205.6,333.7,"5,043.90"
9/11/2018 6:30,947.8,370.2,538,435.7,956.8,340.2,270.1,293.8,186.3,289.5,"4,628.30"
9/11/2018 6:00,838.7,341.8,485.6,392.2,915.1,300.2,249.2,268,166.8,249.9,"4,207.50"
9/11/2018 5:30,741.8,304,427.9,348.9,882.1,261.2,227.4,242.7,147.5,211.8,"3,795.30"
9/11/2018 5:00,685.2,281.7,395,309.7,860.5,237.4,216.4,222,136.3,193.2,"3,537.50"
9/11/2018 4:30,654.1,268.6,366.8,278.1,835.8,221.4,204.6,205.8,127.1,182.3,"3,344.50"
9/11/2018 4:00,638.7,270.9,352.8,264.1,820.8,217.4,199.9,199.4,122.8,178.8,"3,265.70"
9/11/2018 3:30,633.2,269.5,343.5,259.5,816.9,215,198.6,196,120.7,176.1,"3,229.10"
9/11/2018 3:00,629.7,271,344.8,263.8,815.8,214.9,200.3,197.7,119.3,176.6,"3,233.80"
9/11/2018 2:30,628.1,282.1,350.4,262.6,816.3,216.7,200.6,198,119.8,178.4,"3,252.90"
9/11/2018 2:00,636.7,286.8,359.4,265.6,819.1,219.6,201.1,200.2,121.2,180.9,"3,290.70"
9/11/2018 1:30,647.9,284.8,372.6,268.6,824.7,222.8,204,202,124.3,184.5,"3,336.20"
9/11/2018 1:00,662,284.1,393.6,274.1,833.2,227.6,208.2,205.1,128.1,190,"3,405.90"
9/11/2018 0:30,684,299.2,418,281.1,841.2,233.6,213,207.4,132,197.3,"3,506.80"
9/11/2018 0:00,708.8,305.5,434.6,290.3,854.8,243.2,217.5,210.6,138.5,208.5,"3,612.10"
10/11/2018 23:30,714.2,298.2,453,271.7,849.5,252.1,218.5,202.9,142.9,228.2,"3,631.20"
10/11/2018 23:00,751.3,305.9,458.6,287.4,867.1,269.3,228.9,213.4,149.4,246,"3,777.40"
10/11/2018 22:30,790.7,312,457.7,304.6,862.5,286.5,232.8,217.4,148.5,256.4,"3,869.20"
10/11/2018 22:00,817.7,325.4,464,322.1,880.5,305.3,244.1,229.5,156.4,270.7,"4,015.60"
10/11/2018 21:30,855,331.7,467.1,338.9,893.5,323.2,255.1,240.7,163.4,283.4,"4,152.00"
10/11/2018 21:00,880.9,336.2,478.5,356,903,337.3,264.4,250.6,168.3,292.2,"4,267.20"
10/11/2018 20:30,897.8,344.3,480.5,368.3,899.8,347,272.6,255.8,170.8,295.6,"4,332.30"
10/11/2018 20:00,884.2,344.9,466.6,371.5,894.2,345.8,275,249.3,168,285.5,"4,285.00"
10/11/2018 19:30,860.8,340.7,462.8,367.1,897.5,338.1,275.4,246.1,168.7,279.3,"4,236.50"
10/11/2018 19:00,862.7,351.8,465.6,376.9,904.1,339.5,278.3,250.8,171.1,281.4,"4,282.20"
10/11/2018 18:30,868.8,358.8,466.8,388.4,904.5,342.5,279.9,257.6,174.2,283.1,"4,324.60"
10/11/2018 18:00,860.4,356,464.6,395.1,905.2,343.9,281.8,262.5,176,282.2,"4,327.60"
10/11/2018 17:30,868,357.2,465.1,402.7,905.4,340.8,282.7,265.4,176.5,280.2,"4,344.00"
10/11/2018 17:00,868.8,356.3,458.4,403.9,899.3,333.5,277.9,264.8,174.6,273.2,"4,310.60"
10/11/2018 16:30,855.1,346.7,448.9,395.3,894.9,324.3,270.1,262.6,171.4,266.2,"4,235.30"
10/11/2018 16:00,856.1,341.1,441.3,389.4,889.6,317.3,265.2,259,168.7,261.4,"4,189.10"
10/11/2018 15:30,868.1,340.2,438.7,377.7,889.6,314.2,260.5,253.9,164.5,261.3,"4,168.60"
10/11/2018 15:00,866.9,337.3,441.4,364.2,891.5,312.9,256.7,245.3,163.1,262.8,"4,141.90"
10/11/2018 14:30,878.9,330.6,445,348.9,891.1,313,254.7,237.5,161.3,267.8,"4,128.70"
10/11/2018 14:00,888.3,332.5,451.6,340.1,890.2,315.8,255.9,233.4,161.5,274,"4,143.40"
10/11/2018 13:30,902.3,339.9,458.3,339.9,892.5,320,257.3,236.2,162.1,281.6,"4,189.90"
10/11/2018 13:00,914.7,334.7,465.9,345.9,893.2,325.4,261.6,240.4,166,289.6,"4,237.30"
10/11/2018 12:30,931.9,333.9,471.2,352.5,896.4,333.2,266.5,244.2,170,293.3,"4,293.10"
10/11/2018 12:00,951.3,340.8,482.6,358.8,907.3,340.3,271.3,250,172.8,300.5,"4,375.70"
10/11/2018 11:30,967.4,343.1,496.4,371.6,915.4,345.3,272.8,255,177.1,305.9,"4,450.00"
10/11/2018 11:00,969.8,347,505.3,380.5,928,352.3,277.2,260.7,180.7,311.8,"4,513.50"
10/11/2018 10:30,976.6,360.7,518.8,391.2,935.6,357.5,281.7,265.4,186.9,319.1,"4,593.40"
10/11/2018 10:00,991.1,370.9,536.2,404.6,945.7,364.8,284.8,272.9,193,324.9,"4,688.80"
10/11/2018 9:30,985.3,370.5,547.6,415.7,952.1,371.6,286.9,278.8,196.1,325.1,"4,729.70"
10/11/2018 9:00,974.4,364.1,558.5,420.1,957.5,371.4,285,280.8,196.8,321.3,"4,730.10"
10/11/2018 8:30,951.5,375.3,557.2,421.5,958.8,362.6,280.4,278,196.4,310.6,"4,692.20"
10/11/2018 8:00,892.5,364.3,551.7,415.2,952.4,345.6,270.8,272.7,190.3,293,"4,548.40"
10/11/2018 7:30,838.8,350,532,399.7,939,321.9,258,260.9,180.9,272.2,"4,353.40"
10/11/2018 7:00,787.2,337.7,505,383.4,917.7,295.5,245.2,257.1,169.6,251.4,"4,149.70"
10/11/2018 6:30,734.4,321.5,483.3,363.7,900.5,268,230.6,248.8,155,228.2,"3,934.10"
10/11/2018 6:00,699,305.4,460.9,342,884.3,247.3,222.5,233.5,145.5,212.3,"3,752.70"
10/11/2018 5:30,665.4,292.8,441.2,314.9,869.1,229.9,213.5,218,135.7,199.4,"3,579.80"
10/11/2018 5:00,641.5,286.1,423.1,286.3,852.5,218.5,206.5,206.7,127.9,193.5,"3,442.60"
10/11/2018 4:30,616.9,281.6,403.9,261,835.8,210.8,201.8,194.4,120.9,188.9,"3,316.10"
10/11/2018 4:00,618.3,301.3,392.6,251.8,824.6,208.2,198.3,191.2,117.2,187.8,"3,291.20"
10/11/2018 3:30,616.7,304.8,387.3,249.4,822.2,207.4,196.7,189.9,114.8,187,"3,276.30"
10/11/2018 3:00,618.9,306.3,389,250.3,820.9,208.1,197.5,189.1,115,188.8,"3,284.10"
10/11/2018 2:30,616.6,305.3,397,249.9,822.8,212.5,199,188.8,115.4,190.6,"3,297.90"
10/11/2018 2:00,625.7,306.9,411.3,253.8,826.8,216.6,200.2,188.5,117.2,194.1,"3,341.10"
